"region_id","stock_id","taxon_key","year","catch","score","gap_fill"
4,"Strongylocentrotus-31",590158,2012,0.00103149017668513,0.559261020966627,"median"
4,"Stomolophus-31",590401,2012,4267.45186212403,0.559261020966627,"median"
4,"Orthopristis_chrysoptera-31",600005,2012,268.015766295416,0.621401134407364,"median"
4,"Coryphaena_hippurus-31",600006,2012,4600.32770470423,0.904142033177925,"median"
4,"Cephalopholis_cruentata-31",600012,2012,4.60456303607024,0.621401134407364,"median"
4,"Epinephelus_adscensionis-31",600014,2012,14.366326269459,0.621401134407364,"median"
4,"Epinephelus_guttatus-31",600015,2012,14.8331575646382,0.621401134407364,"median"
4,"Epinephelus_itajara-31",600016,2012,59.1231658139687,0.621401134407364,"median"
4,"Epinephelus_morio-31",600017,2012,4224.97177492967,0.834,"median"
4,"Epinephelus_striatus-31",600018,2012,51.8335330157574,0.495284927830403,"median"
4,"Caranx_hippos-31",600071,2012,1638.02221509821,0.542527706595583,"median"
4,"Helicolenus_dactylopterus-31",600076,2012,37.9673784194113,0.621401134407364,"median"
4,"Istiophorus_albicans-31",600078,2012,0.0964821092251443,0.59,"median"
4,"Lamna_nasus-31",600088,2012,1.51372156160892,0.621401134407364,"median"
4,"Acanthocybium_solandri-31",600089,2012,522.948398136961,0.943007644425465,"median"
4,"Auxis_rochei-31",600093,2012,0.05039198474796,0.44288238023609,"median"
4,"Auxis_thazard-31",600094,2012,1.38753524688935,0.350853073250657,"median"
4,"Euthynnus_alletteratus-31",600097,2012,1284.80399105294,0.546792479177095,"median"
4,"Katsuwonus_pelamis-31",600107,2012,73.4954380394318,0.356103800846722,"median"
4,"Sarda_sarda-31",600115,2012,225.127483014383,0.621401134407364,"median"
4,"Scomberomorus_cavalla-31",600120,2012,4252.6735900178,1,"median"
4,"Scomberomorus_maculatus-31",600126,2012,6076.89055644873,0.8675,"median"
4,"Scomberomorus_regalis-31",600134,2012,79.130131920907,0.621401134407364,"median"
4,"Squalus_acanthias-31",600139,2012,855.044003458235,0.621401134407364,"median"
4,"Thunnus_alalunga-31",600142,2012,21.3295099743533,0.65,"median"
4,"Thunnus_albacares-31",600143,2012,1777.40679827427,0.58,"median"
4,"Thunnus_atlanticus-31",600144,2012,467.753655929656,0.806743235931292,"median"
4,"Thunnus_obesus-31",600146,2012,79.1183503511283,0.9,"median"
4,"Thunnus_thynnus-31",600147,2012,365.958675379785,0.38,"median"
4,"Lutjanus_jocu-31",600154,2012,2.66036059925475,0.621401134407364,"median"
4,"Elops_saurus-31",600175,2012,1543.41224087314,0.81584048490702,"median"
4,"Lutjanus_synagris-31",600181,2012,1130.00780455917,0.476370134502604,"median"
4,"Lutjanus_vivanus-31",600185,2012,58.2911523684596,0.621401134407364,"median"
4,"Ocyurus_chrysurus-31",600188,2012,1182.95857213462,0.886835213231675,"median"
4,"Rhomboplites_aurorubens-31",600213,2012,1986.3970821417,1,"median"
4,"Makaira_nigricans-31",600216,2012,215.799388932547,0.62,"median"
4,"Kajikia_albida-31",600219,2012,83.7803163690013,0.41,"median"
4,"Tetrapturus_pfluegeri-31",600220,2012,3.0464674346548,0.621401134407364,"median"
4,"Xiphias_gladius-31",600226,2012,0.1993434633787,0.92,"median"
4,"Albula_vulpes-31",600228,2012,2.2270962019404,0.621401134407364,"median"
4,"Lutjanus_griseus-31",600266,2012,1173.59060989546,0.98145428507352,"median"
4,"Anguilla_rostrata-31",600296,2012,102.157259025242,0.621401134407364,"median"
4,"Conger_oceanicus-31",600300,2012,2.71693403208389,0.621401134407364,"median"
4,"Urophycis_chuss-31",600312,2012,0.0436652775,0.621401134407364,"median"
4,"Merluccius_bilinearis-31",600323,2012,85.5142632263727,0.621401134407364,"median"
4,"Zenopsis_conchifer-31",600336,2012,0.668298857053119,0.621401134407364,"median"
4,"Joturus_pichardi-31",600338,2012,0.137744447591688,0.621401134407364,"median"
4,"Menidia_menidia-31",600339,2012,0.0279399765152252,0.621401134407364,"median"
4,"Centropomus_undecimalis-31",600345,2012,229.616150152899,0.284052559624354,"median"
4,"Polyprion_americanus-31",600349,2012,223.650231332957,0.621401134407364,"median"
4,"Morone_saxatilis-31",600353,2012,406.152215545388,0.621401134407364,"median"
4,"Morone_americana-31",600355,2012,159.907943888968,0.621401134407364,"median"
4,"Centropristis_striata-31",600361,2012,1200.77077564656,0.763,"median"
4,"Lopholatilus_chamaeleonticeps-31",600362,2012,550.20769335702,0.621401134407364,"median"
4,"Pomatomus_saltatrix-31",600364,2012,3878.78424012645,1,"median"
4,"Trachurus_lathami-31",600369,2012,33.2036691588568,0.573849085750031,"median"
4,"Selene_setapinnis-31",600378,2012,10.8834745776515,0.621802268814727,"median"
4,"Trachinotus_carolinus-31",600380,2012,524.757680953915,0.621401134407364,"median"
4,"Chloroscombrus_chrysurus-31",600385,2012,228.926033852099,0.61445881683411,"median"
4,"Selar_crumenophthalmus-31",600387,2012,100.383256328282,0.89710268097778,"median"
4,"Conodon_nobilis-31",600401,2012,1.17978158802378,0.621401134407364,"median"
4,"Cynoscion_nebulosus-31",600405,2012,7077.74522787064,0.53605946342517,"median"
4,"Cynoscion_regalis-31",600406,2012,3508.02090194323,0.231,"median"
4,"Micropogonias_undulatus-31",600408,2012,89362.1166877083,0.621401134407364,"median"
4,"Menticirrhus_americanus-31",600409,2012,2392.18835155909,0.621401134407364,"median"
4,"Menticirrhus_saxatilis-31",600410,2012,884.549600683364,0.621401134407364,"median"
4,"Menticirrhus_littoralis-31",600411,2012,355.651659881267,0.376880595327093,"median"
4,"Elagatis_bipinnulata-31",600412,2012,18.7214396880796,0.621401134407364,"median"
4,"Pogonias_cromis-31",600425,2012,4444.8388219431,0.899157581364285,"median"
4,"Leiostomus_xanthurus-31",600429,2012,6843.45356109997,0.621401134407364,"median"
4,"Archosargus_probatocephalus-31",600441,2012,3896.62273456747,1,"median"
4,"Stenotomus_chrysops-31",600452,2012,57.4295554948473,0.95,"median"
4,"Tautoga_onitis-31",600458,2012,2.57732120309677,0.621401134407364,"median"
4,"Brotula_barbata-31",600486,2012,12.2862131591814,0.621401134407364,"median"
4,"Peprilus_triacanthus-31",600492,2012,94.2048043706129,0.621401134407364,"median"
4,"Pseudopleuronectes_americanus-31",600524,2012,1.72612505387097,0.621401134407364,"median"
4,"Anchoa_mitchilli-31",600545,2012,1.1278351067525,0.621401134407364,"median"
4,"Carcharias_taurus-31",600747,2012,19.3785004017788,0.621401134407364,"median"
4,"Carcharodon_carcharias-31",600751,2012,9.24142454616249,0.621401134407364,"median"
4,"Isurus_oxyrinchus-31",600752,2012,297.316830178715,0.621401134407364,"median"
4,"Isurus_paucus-31",600753,2012,1.81300758030764,0.621401134407364,"median"
4,"Mugil_cephalus-31",600785,2012,13106.1017317186,0.420360175682648,"median"
4,"Carcharhinus_falciformis-31",600868,2012,137.142771856243,0.621401134407364,"median"
4,"Carcharhinus_leucas-31",600873,2012,222.560761747815,0.621401134407364,"median"
4,"Carcharhinus_limbatus-31",600874,2012,956.75206171251,0.44,"median"
4,"Carcharhinus_longimanus-31",600875,2012,11.1884763975039,0.621401134407364,"median"
4,"Carcharhinus_obscurus-31",600878,2012,84.0463349548798,0.621401134407364,"median"
4,"Carcharhinus_plumbeus-31",600880,2012,574.940615353401,0.621401134407364,"median"
4,"Galeocerdo_cuvier-31",600886,2012,639.345079681755,0.621401134407364,"median"
4,"Negaprion_brevirostris-31",600897,2012,62.7129225024484,0.621401134407364,"median"
4,"Prionace_glauca-31",600898,2012,328.987742364508,0.621401134407364,"median"
4,"Rhizoprionodon_terraenovae-31",600905,2012,1213.38106909418,0.462246687810611,"median"
4,"Sphyrna_lewini-31",600912,2012,162.908276019395,0.621401134407364,"median"
4,"Sphyrna_mokarran-31",600914,2012,62.7446274914019,0.621401134407364,"median"
4,"Sphyrna_tiburo-31",600915,2012,511.377104769904,0.621401134407364,"median"
4,"Sphyrna_zygaena-31",600917,2012,11.393360328436,0.621401134407364,"median"
4,"Acanthurus_bahianus-31",600942,2012,0.198394419977434,0.621401134407364,"median"
4,"Ablennes_hians-31",600972,2012,0.271154528496629,0.621401134407364,"median"
4,"Caulolatilus_chrysops-31",600983,2012,9.62019155025,0.621401134407364,"median"
4,"Alectis_ciliaris-31",600988,2012,35.3167563355079,0.621401134407364,"median"
4,"Decapterus_macarellus-31",600993,2012,0.281128448066199,0.621401134407364,"median"
4,"Decapterus_punctatus-31",600994,2012,67.3907527244194,0.621401134407364,"median"
4,"Naucrates_ductor-31",600998,2012,0.128483037255885,0.621401134407364,"median"
4,"Selene_vomer-31",601004,2012,12.9525256831574,0.621401134407364,"median"
4,"Seriola_dumerili-31",601005,2012,2065.91081983879,0.948300118481055,"median"
4,"Trachinotus_goodei-31",601011,2012,0.737202086354839,0.621401134407364,"median"
4,"Uraspis_secunda-31",601012,2012,0.0565371141820471,0.621401134407364,"median"
4,"Diodon_hystrix-31",601022,2012,0.171679139975788,0.621401134407364,"median"
4,"Chaetodipterus_faber-31",601024,2012,213.645526842301,0.621401134407364,"median"
4,"Lepidocybium_flavobrunneum-31",601042,2012,87.5314406144777,0.621401134407364,"median"
4,"Sardinella_aurita-31",601043,2012,1157.33299307031,0.491467447616014,"median"
4,"Ruvettus_pretiosus-31",601044,2012,35.5853817407812,0.621401134407364,"median"
4,"Diapterus_rhombeus-31",601048,2012,7.27734483458203,0.621401134407364,"median"
4,"Eucinostomus_argenteus-31",601049,2012,100.449591389732,0.621401134407364,"median"
4,"Gerres_cinereus-31",601054,2012,4.36949661395572,0.621401134407364,"median"
4,"Hemiramphus_brasiliensis-31",601059,2012,441.226579069362,0.621401134407364,"median"
4,"Holocentrus_adscensionis-31",601061,2012,5.39882124304961,0.621401134407364,"median"
4,"Holocentrus_rufus-31",601062,2012,0.467185068801734,0.621401134407364,"median"
4,"Myripristis_jacobus-31",601063,2012,3.75e-05,0.621401134407364,"median"
4,"Lachnolaimus_maximus-31",601071,2012,245.889552956449,0.621401134407364,"median"
4,"Lampris_guttatus-31",601072,2012,0.178610360767293,0.621401134407364,"median"
4,"Lobotes_surinamensis-31",601077,2012,128.511578587696,0.577695577522477,"median"
4,"Megalops_atlanticus-31",601079,2012,58.958059327174,0.553574282469023,"median"
4,"Mugil_curema-31",601086,2012,449.864008355892,0.621401134407364,"median"
4,"Mulloidichthys_martinicus-31",601092,2012,0.120056770129032,0.621401134407364,"median"
4,"Polydactylus_octonemus-31",601110,2012,8.04625048411802,0.621401134407364,"median"
4,"Haemulon_aurolineatum-31",601128,2012,105.471905947542,0.621401134407364,"median"
4,"Anchoa_hepsetus-31",601133,2012,119.525588946872,0.621401134407364,"median"
4,"Haemulon_flavolineatum-31",601135,2012,8.2138134833871,0.621401134407364,"median"
4,"Haemulon_sciurus-31",601141,2012,62.8404654797123,0.621401134407364,"median"
4,"Heteropriacanthus_cruentatus-31",601150,2012,2.67090321548767,0.621401134407364,"median"
4,"Sparisoma_aurofrenatum-31",601158,2012,0.0902636816774194,0.621401134407364,"median"
4,"Sparisoma_chrysopterum-31",601159,2012,2.03502079012903,0.621401134407364,"median"
4,"Sparisoma_rubripinne-31",601160,2012,0.531253558709677,0.621401134407364,"median"
4,"Sparisoma_viride-31",601161,2012,1.31118607664516,0.621401134407364,"median"
4,"Bairdiella_chrysoura-31",601165,2012,44.9219168626339,0.621401134407364,"median"
4,"Cynoscion_arenarius-31",601170,2012,1241.2257863971,0.389473901313569,"median"
4,"Sphoeroides_maculatus-31",601181,2012,20.7606123688387,0.621401134407364,"median"
4,"Sciaenops_ocellatus-31",601191,2012,7557.25480436676,0.87412362244154,"median"
4,"Diplectrum_formosum-31",601203,2012,449.818711461692,0.621401134407364,"median"
4,"Hyporthodus_flavolimbatus-31",601205,2012,403.757457200161,0.71,"median"
4,"Hyporthodus_mystacinus-31",601206,2012,1.22753989007316,0.621401134407364,"median"
4,"Hyporthodus_nigritus-31",601207,2012,184.585344194542,0.621401134407364,"median"
4,"Hyporthodus_niveatus-31",601208,2012,241.434414902906,0.441,"median"
4,"Mycteroperca_bonaci-31",601209,2012,671.116394207387,0.88,"median"
4,"Mycteroperca_interstitialis-31",601211,2012,3.62686301289414,0.621401134407364,"median"
4,"Mycteroperca_microlepis-31",601212,2012,2589.23680267052,0.164,"median"
4,"Mycteroperca_phenax-31",601213,2012,344.41916461271,0.621401134407364,"median"
4,"Mycteroperca_rubra-31",601214,2012,0.00101908157502808,0.621401134407364,"median"
4,"Mycteroperca_tigris-31",601215,2012,0.00399682241477986,0.621401134407364,"median"
4,"Mycteroperca_venenosa-31",601216,2012,18.8708974117095,0.621401134407364,"median"
4,"Paranthias_furcifer-31",601217,2012,0.639380874577492,0.621401134407364,"median"
4,"Calamus_bajonado-31",601221,2012,35.5211706910627,0.621401134407364,"median"
4,"Calamus_calamus-31",601222,2012,4.92835166995109,0.621401134407364,"median"
4,"Sphyraena_barracuda-31",601235,2012,585.501703987038,0.621401134407364,"median"
4,"Sphyraena_guachancho-31",601236,2012,1.66738853707039,0.621401134407364,"median"
4,"Sphyraena_picudilla-31",601237,2012,0.721233013100208,0.621401134407364,"median"
4,"Lagocephalus_laevigatus-31",601239,2012,2.71870086420444,0.621401134407364,"median"
4,"Aetobatus_narinari-31",601250,2012,15.1993306559075,0.621401134407364,"median"
4,"Trichiurus_lepturus-31",601288,2012,383.003958042029,0.534296773764967,"median"
4,"Paralichthys_dentatus-31",601338,2012,2660.8826009499,0.621401134407364,"median"
4,"Etelis_oculatus-31",601391,2012,12.3863166656621,0.621401134407364,"median"
4,"Lutjanus_analis-31",601403,2012,407.683321079582,0.501077294297029,"median"
4,"Lutjanus_apodus-31",601404,2012,6.93319689910355,0.621401134407364,"median"
4,"Lutjanus_campechanus-31",601423,2012,5419.91404076253,0.3035,"median"
4,"Etrumeus_sadina-31",601455,2012,0.940927271732086,0.621401134407364,"median"
4,"Harengula_clupeola-31",601478,2012,92.2271985376697,0.621401134407364,"median"
4,"Harengula_jaguana-31",601480,2012,256.72058735374,0.621401134407364,"median"
4,"Opisthonema_oglinum-31",601486,2012,2983.99506462392,0.621401134407364,"median"
4,"Alosa_aestivalis-31",601574,2012,0.0475249703825818,0.621401134407364,"median"
4,"Alosa_mediocris-31",601582,2012,40.4325191167667,0.621401134407364,"median"
4,"Alosa_pseudoharengus-31",601583,2012,1094.55155280839,0.621401134407364,"median"
4,"Alosa_sapidissima-31",601584,2012,660.904172267545,0.621401134407364,"median"
4,"Brevoortia_patronus-31",601589,2012,662816.985338789,0.522278292003146,"median"
4,"Brevoortia_tyrannus-31",601592,2012,39508.9971210715,0.621401134407364,"median"
4,"Dorosoma_cepedianum-31",601604,2012,336.627751827396,0.621401134407364,"median"
4,"Pagrus_pagrus-31",601756,2012,295.562648064294,0.501,"median"
4,"Caranx_ruber-31",601918,2012,26.032278200052,0.89341696789968,"median"
4,"Caranx_crysos-31",601933,2012,907.631224411881,0.69349200716557,"median"
4,"Caranx_latus-31",601935,2012,5.59604174765818,0.621401134407364,"median"
4,"Caranx_lugubris-31",601936,2012,1.03811365517134,0.621401134407364,"median"
4,"Kyphosus_sectatrix-31",602498,2012,7.76122802359216,0.621401134407364,"median"
4,"Petromyzon_marinus-31",602530,2012,0.0200818693682547,0.621401134407364,"median"
4,"Ginglymostoma_cirratum-31",602532,2012,59.5783701555761,0.90866231451335,"median"
4,"Alopias_superciliosus-31",602534,2012,20.0149864493432,0.621401134407364,"median"
4,"Alopias_vulpinus-31",602535,2012,56.0128756748573,0.621401134407364,"median"
4,"Dasyatis_centroura-31",602572,2012,4.2273359135956,0.621401134407364,"median"
4,"Gymnura_micrura-31",602579,2012,60.8028181941529,0.621401134407364,"median"
4,"Neoniphon_marianus-31",603249,2012,0.00117,0.621401134407364,"median"
4,"Cookeolus_japonicus-31",603517,2012,0.0531074501694334,0.621401134407364,"median"
4,"Rachycentron_canadum-31",603542,2012,0.179624308856817,0.621401134407364,"median"
4,"Diplodus_argenteus_argenteus-31",603574,2012,12.2688136852759,0.621401134407364,"median"
4,"Clepticus_parrae-31",603656,2012,0.0362021428571429,0.621401134407364,"median"
4,"Hyperoglyphe_bythites-31",603920,2012,4.14198632387761,0.621401134407364,"median"
4,"Bellator_militaris-31",604014,2012,0.0114290159985529,0.621401134407364,"median"
4,"Prionotus_rubio-31",604025,2012,0.0115850427237526,0.621401134407364,"median"
4,"Balistes_capriscus-31",607327,2012,512.114333880358,0.621401134407364,"median"
4,"Gymnothorax_moringa-31",607547,2012,2.57663492032516,0.621401134407364,"median"
4,"Micropogonias_furnieri-31",607620,2012,0.189989003610695,0.389936402476912,"median"
4,"Cephalopholis_fulva-31",608816,2012,1.32163184226203,0.621401134407364,"median"
4,"Peprilus_paru-31",628143,2012,121.798088349442,0.621401134407364,"median"
4,"Crassostrea_virginica-31",690009,2012,170221.195210595,0.924564854212575,"median"
4,"Placopecten_magellanicus-31",690011,2012,1678.70789752046,0.315517038946259,"median"
4,"Argopecten_irradians-31",690030,2012,424.874153680463,0.621401134407364,"median"
4,"Xiphopenaeus_kroyeri-31",690032,2012,3255.8772774711,0.99129972293506,"median"
4,"Menippe_mercenaria-31",690047,2012,2849.83606650358,0.99208215695104,"median"
4,"Callinectes_sapidus-31",690052,2012,57142.4733228249,0.98651996564586,"median"
4,"Argopecten_gibbus-31",690065,2012,18927.0410781328,0.621401134407364,"median"
4,"Panulirus_argus-31",690071,2012,2812.85098770646,0.98214420468708,"median"
4,"Octopus_vulgaris-31",690088,2012,6.65522938381581,0.938239370360053,"median"
4,"Limulus_polyphemus-31",690182,2012,36.0043720136589,0.621401134407364,"median"
4,"Doryteuthis_pealeii-31",690227,2012,6.17501819644726,0.25,"median"
4,"Farfantepenaeus_aztecus-31",690265,2012,15.1574320143363,0.651014496632551,"median"
4,"Farfantepenaeus_duorarum-31",690268,2012,0.968164616075659,0.235068645604784,"median"
4,"Mercenaria_mercenaria-31",690270,2012,7799.06851151367,0.910671472479246,"median"
4,"Illex_illecebrosus-31",690271,2012,150.232805514439,0.621401134407364,"median"
4,"Litopenaeus_setiferus-31",690272,2012,48247.956863827,0.898202071522665,"median"
4,"Farfantepenaeus_brasiliensis-31",690327,2012,0.131215176132721,0.354831332258124,"median"
4,"Sicyonia_brevirostris-31",690334,2012,3201.95138417712,0.392057585287187,"median"
4,"Pleoticus_robustus-31",690335,2012,225.452225898361,0.621401134407364,"median"
4,"Marine_fishes_not_identified-61",100039,2012,73789.989465209,0.0621401134407364,"median"
4,"Miscellaneous_marine_crustaceans-61",100047,2012,777.608191780031,0.0621401134407364,"median"
4,"Miscellaneous_aquatic_invertebrates-61",100077,2012,119.187578832031,0.0621401134407364,"median"
4,"Marine_pelagic_fishes_not_identified-61",100339,2012,0.0107142554930225,0.0621401134407364,"median"
4,"Mollusca-61",190195,2012,1368.73534341653,0.0621401134407364,"median"
4,"Elasmobranchii-61",200004,2012,0.0120258702522157,0.155350283601841,"median"
4,"Chondrichtyes-61",200538,2012,113.518370313122,0.155350283601841,"median"
4,"Cephalopoda-61",290002,2012,227.330406086639,0.155350283601841,"median"
4,"Bivalvia-61",290004,2012,82.327233555542,0.155350283601841,"median"
4,"Gastropoda-61",290006,2012,184.824313044826,0.155350283601841,"median"
4,"Malacostraca-61",290022,2012,501.286516170839,0.155350283601841,"median"
4,"Pteriomorphia-61",290056,2012,0.387997743145134,0.155350283601841,"median"
4,"Clupeiformes-61",300028,2012,30.9003436183652,0.310700567203682,"median"
4,"Scombroidea-61",300036,2012,15.2561875660081,0.310700567203682,"median"
4,"Gadiformes-61",300044,2012,2.38758725615273,0.310700567203682,"median"
4,"Perciformes-61",300060,2012,0.00280553729299003,0.310700567203682,"median"
4,"Pleuronectiformes-61",300061,2012,26036.6776017637,0.310700567203682,"median"
4,"Teuthida-61",390002,2012,1296.36157920578,0.310700567203682,"median"
4,"Decapoda-61",390013,2012,654.31496430888,0.310700567203682,"median"
4,"Muraenidae-61",400056,2012,4.08022029908158,0.497120907525891,"median"
4,"Salmonidae-61",400076,2012,2.99508487240148,0.497120907525891,"median"
4,"Osmeridae-61",400080,2012,0.152926490395348,0.497120907525891,"median"
4,"Moridae-61",400180,2012,0.0836910443779013,0.497120907525891,"median"
4,"Cottidae-61",400277,2012,144.570071214341,0.497120907525891,"median"
4,"Carangidae-61",400314,2012,961.029274020913,0.497120907525891,"median"
4,"Bramidae-61",400319,2012,0.0118179568556861,0.497120907525891,"median"
4,"Lutjanidae-61",400323,2012,24.0166049309639,0.497120907525891,"median"
4,"Lethrinidae-61",400328,2012,26.631624245467,0.497120907525891,"median"
4,"Sparidae-61",400330,2012,70.3421097900929,0.497120907525891,"median"
4,"Sciaenidae-61",400331,2012,5.90246522608867,0.497120907525891,"median"
4,"Mullidae-61",400332,2012,58.8562107814555,0.497120907525891,"median"
4,"Mugilidae-61",400359,2012,0.103588371436319,0.497120907525891,"median"
4,"Scombridae-61",400416,2012,42.5024219810908,0.497120907525891,"median"
4,"Pleuronectidae-61",400440,2012,807.282701709564,0.497120907525891,"median"
4,"Muraenesocidae-61",400504,2012,81.2326966075259,0.497120907525891,"median"
4,"Ommastrephidae-61",490004,2012,231.389504655457,0.497120907525891,"median"
4,"Loliginidae-61",490010,2012,6.81269765531788,0.497120907525891,"median"
4,"Octopodidae-61",490012,2012,17.8472279871421,0.497120907525891,"median"
4,"Pandalidae-61",490046,2012,778.810872095883,0.497120907525891,"median"
4,"Veneridae-61",490060,2012,1.964025,0.497120907525891,"median"
4,"Brachyura-61",490097,2012,2259.1553427692,0.497120907525891,"median"
4,"Epinephelus-61",500366,2012,15.4813043101583,0.559261020966627,"median"
4,"Isurus-61",500638,2012,44.3513252759545,0.559261020966627,"median"
4,"Alopias-61",500639,2012,0.0131427966534756,0.559261020966627,"median"
4,"Sebastes-61",501135,2012,4732.87790480986,0.559261020966627,"median"
4,"Lycodes-61",501486,2012,0.313305083494587,0.559261020966627,"median"
4,"Cypselurus-61",501634,2012,0.0206986435222058,0.559261020966627,"median"
4,"Oncorhynchus-61",502724,2012,28.0898709677419,0.559261020966627,"median"
4,"Gymnocranius-61",503580,2012,1.30057759206833,0.559261020966627,"median"
4,"Stolephorus-61",507720,2012,6.76634343166516e-17,0.559261020966627,"median"
4,"Haliotis-61",590046,2012,15.294616439095,0.559261020966627,"median"
4,"Chionoecetes-61",590065,2012,14684.4670965066,0.559261020966627,"median"
4,"Pandalus-61",590093,2012,1.93860814635383,0.559261020966627,"median"
4,"Strongylocentrotus-61",590158,2012,119.517030757705,0.559261020966627,"median"
4,"Sclerocrangon-61",590260,2012,0.126462563724174,0.559261020966627,"median"
4,"Coryphaena_hippurus-61",600006,2012,18.578280959263,0.621401134407364,"median"
4,"Chanos_chanos-61",600080,2012,0.178602799272216,0.621401134407364,"median"
4,"Acanthocybium_solandri-61",600089,2012,0.16108553709684,0.621401134407364,"median"
4,"Katsuwonus_pelamis-61",600107,2012,103.728885860134,0.563598749388818,"median"
4,"Thunnus_alalunga-61",600142,2012,43.4253611014985,0.92,"median"
4,"Thunnus_albacares-61",600143,2012,49.7571387955361,0.423982372199516,"median"
4,"Thunnus_obesus-61",600146,2012,16.2242122020272,0.456991940367222,"median"
4,"Istiompax_indica-61",600217,2012,0.121740252635295,0.621401134407364,"median"
4,"Makaira_mazara-61",600218,2012,2.18123972294146,0.780625399787864,"median"
4,"Kajikia_audax-61",600223,2012,6.22997072439045,0.73,"median"
4,"Xiphias_gladius-61",600226,2012,15.6099727890066,0.553580393536306,"median"
4,"Oncorhynchus_gorbuscha-61",600240,2012,37997.8543392683,0.91267061762729,"median"
4,"Oncorhynchus_keta-61",600241,2012,12918.3856488104,0.820275756527595,"median"
4,"Oncorhynchus_nerka-61",600243,2012,31561.4500892191,0.88846622436272,"median"
4,"Oncorhynchus_tshawytscha-61",600244,2012,1373.90911888477,0.860531406187295,"median"
4,"Oncorhynchus_kisutch-61",600245,2012,4678.91591513107,0.772804949879495,"median"
4,"Mallotus_villosus-61",600252,2012,0.2639,0.377820306463641,"median"
4,"Cololabis_saira-61",600303,2012,102.515092076824,0.621401134407364,"median"
4,"Gadus_macrocephalus-61",600308,2012,63014.5151821145,0.98171231837703,"median"
4,"Eleginus_gracilis-61",600315,2012,37.9673496159845,0.919963182017905,"median"
4,"Theragra_chalcogramma-61",600318,2012,405720.694262492,0.79,"median"
4,"Sebastes_entomelas-61",600502,2012,0.267444444444444,0.621401134407364,"median"
4,"Sebastes_alutus-61",600504,2012,4424.03483333333,0.94737717895731,"median"
4,"Anoplopoma_fimbria-61",600512,2012,5256.92415543737,0.420231867052588,"median"
4,"Hippoglossus_stenolepis-61",600514,2012,8314.94096774194,0.595,"median"
4,"Reinhardtius_hippoglossoides-61",600516,2012,1459.89264096043,0.742363847767545,"median"
4,"Atheresthes_stomias-61",600517,2012,6087.81368303638,0.25,"median"
4,"Atheresthes_evermanni-61",600518,2012,1.01314022887084,0.691696908197416,"median"
4,"Hippoglossoides_elassodon-61",600519,2012,3661.52593641438,0.919048770547755,"median"
4,"Limanda_aspera-61",600520,2012,23411.6460592458,0.938236172823345,"median"
4,"Mugil_cephalus-61",600785,2012,31.5431359756153,1,"median"
4,"Carcharhinus_longimanus-61",600875,2012,0.0064509501185113,0.621401134407364,"median"
4,"Prionace_glauca-61",600898,2012,0.185036661030437,0.621401134407364,"median"
4,"Lepidocybium_flavobrunneum-61",601042,2012,0.414241646773203,0.621401134407364,"median"
4,"Ruvettus_pretiosus-61",601044,2012,12.2261646473669,0.84964202811586,"median"
4,"Sphyraena_barracuda-61",601235,2012,0.0517801818605907,0.621401134407364,"median"
4,"Ariomma_indicum-61",601300,2012,20.547118129181,0.621401134407364,"median"
4,"Lutjanus_bohar-61",601417,2012,0.0176469189088818,0.621401134407364,"median"
4,"Clupea_pallasii_pallasii-61",601520,2012,12935.4493862613,0.964360002050785,"median"
4,"Pleurogrammus_monopterygius-61",604037,2012,15986.4819596699,0.910649404679455,"median"
4,"Glyptocephalus_zachirus-61",604238,2012,468.663,0.621401134407364,"median"
4,"Microstomus_pacificus-61",604247,2012,239.904846669058,0.621401134407364,"median"
4,"Platichthys_stellatus-61",604249,2012,34.8709518699127,0.621401134407364,"median"
4,"Pleuronectes_quadrituberculatus-61",604250,2012,4678.06666666667,0.621401134407364,"median"
4,"Parupeneus_barberinus-61",605987,2012,1.84837287981735e-05,0.621401134407364,"median"
4,"Polydactylus_sexfilis-61",606416,2012,0.0014036550845826,0.621401134407364,"median"
4,"Pagrus_auratus-61",606426,2012,6.21399337221309,0.452950621749302,"median"
4,"Lepidopsetta_bilineata-61",624237,2012,13832.7599542762,0.990603399045855,"median"
4,"Scylla_serrata-61",690190,2012,0.612271751469188,0.44584712179201,"median"
4,"Todarodes_pacificus-61",690198,2012,10.1194428078083,0.518983428448588,"median"
4,"Pandalus_borealis-61",690269,2012,1.06947245708086,0.621401134407364,"median"
4,"Crassostrea_gigas-61",690283,2012,9.54510530428952,0.820056059816875,"median"
4,"Panopea_abrupta-61",690284,2012,113.201032258065,0.621401134407364,"median"
4,"Chionoecetes_opilio-61",690313,2012,0.674646159764982,0.621401134407364,"median"
4,"Lithodes_aequispinus-61",690612,2012,369.62480543398,0.621401134407364,"median"
4,"Pandalopsis_japonica-61",690615,2012,0.0030351338054945,0.621401134407364,"median"
4,"Pandalus_goniurus-61",690616,2012,0.3091824098587,0.621401134407364,"median"
4,"Paralithodes_camtschaticus-61",690621,2012,4020.25677419355,0.621401134407364,"median"
4,"Marine_fishes_not_identified-67",100039,2012,78993.6768773321,0.0621401134407364,"median"
4,"Miscellaneous_marine_crustaceans-67",100047,2012,46.8949811891238,0.0621401134407364,"median"
4,"Miscellaneous_aquatic_invertebrates-67",100077,2012,176.222379986101,0.0621401134407364,"median"
